nuts3;year;pop_density
NL32;2004;971.1
NL32;2005;974.8
NL32;2006;977.3
NL32;2007;980.8
NL32;2008;987.0
NL32;2009;995.0
NL32;2010;1003.5
NL32;2011;1011.1
NL32;2012;1019.4
NL32;2013;1025.3
NL32;2014;1032.9
NL32;2015;1041.1
NL32;2016;1016.0
NL32;2017;1024.5
NL32;2018;1032.4
NL32;2019;1041.2
NL32;2020;1041.2
NL32;2021;1047.6
NL32;2022;1053.1
NL321;1990;307.3
NL321;1991;308.8
NL321;1992;311.0
NL321;1993;313.2
NL321;1994;315.6
NL321;1995;318.3
NL321;1996;320.6
NL321;1997;322.0
NL321;1998;323.6
NL321;1999;325.6
NL321;2000;328.2
NL321;2001;330.8
NL321;2002;333.2
NL321;2003;334.5
NL321;2004;336.0
NL321;2005;336.8
NL321;2006;337.2
NL321;2007;337.5
NL321;2008;338.6
NL321;2009;340.3
NL321;2010;341.6
NL321;2011;342.4
NL321;2012;343.5
NL321;2013;343.4
NL321;2014;343.4
NL321;2015;343.8
NL321;2016;338.1
NL321;2017;339.0
NL321;2018;340.0
NL321;2019;341.5
NL321;2020;341.5
NL321;2021;343.2
NL321;2022;344.7
NL323;1990;1126.9
NL323;1991;1140.1
NL323;1992;1155.2
NL323;1993;1171.9
NL323;1994;1181.8
NL323;1995;1190.7
NL323;1996;1199.2
NL323;1997;1210.0
NL323;1998;1215.5
NL323;1999;1222.0
NL323;2000;1236.2
NL323;2001;1243.6
NL323;2002;1174.7
NL323;2003;1179.7
NL323;2004;1180.5
NL323;2005;1183.3
NL323;2006;1187.6
NL323;2007;1191.1
NL323;2008;1197.6
NL323;2009;1204.3
NL323;2010;1210.0
NL323;2011;1214.5
NL323;2012;1216.8
NL323;2013;1217.3
NL323;2014;669.1
NL323;2015;671.0
NL323;2016;1200.0
NL323;2017;1206.6
NL323;2018;1212.2
NL323;2019;1218.1
NL323;2020;1218.1
NL323;2021;1222.4
NL323;2022;1223.8
NL324;1990;1608.0
NL324;1991;1609.7
NL324;1992;1608.1
NL324;1993;1607.3
NL324;1994;1604.3
NL324;1995;1594.5
NL324;1996;1588.7
NL324;1997;1661.1
NL324;1998;1662.8
NL324;1999;1666.8
NL324;2000;1676.8
NL324;2001;1681.0
NL324;2002;1678.3
NL324;2003;1680.5
NL324;2004;1677.3
NL324;2005;1681.0
NL324;2006;1674.6
NL324;2007;1675.4
NL324;2008;1680.1
NL324;2009;1689.2
NL324;2010;1701.1
NL324;2011;1711.0
NL324;2012;1722.3
NL324;2013;1735.6
NL324;2014;1416.6
NL324;2015;1428.8
NL324;2016;1720.6
NL324;2017;1732.8
NL324;2018;1746.2
NL324;2019;1762.1
NL324;2020;1762.1
NL324;2021;1745.6
NL324;2022;1724.0
NL325;1990;1510.7
NL325;1991;1287.5
NL325;1992;1289.3
NL325;1993;1292.9
NL325;1994;1301.8
NL325;1995;1309.4
NL325;1996;1314.2
NL325;1997;1321.5
NL325;1998;1326.2
NL325;1999;1333.0
NL325;2000;1336.4
NL325;2001;1345.9
NL325;2002;1361.3
NL325;2003;1373.3
NL325;2004;1376.3
NL325;2005;1379.3
NL325;2006;1385.8
NL325;2007;1398.1
NL325;2008;1410.0
NL325;2009;1420.8
NL325;2010;1433.1
NL325;2011;1445.8
NL325;2012;1462.5
NL325;2013;1472.8
NL325;2014;1292.8
NL325;2015;1299.6
NL325;2016;1383.7
NL325;2017;1394.9
NL325;2018;1406.0
NL325;2019;1415.1
NL325;2020;1415.1
NL325;2021;1419.3
NL325;2022;1421.2
NL327;1990;1288.8
NL327;1991;1287.9
NL327;1992;1286.0
NL327;1993;1285.5
NL327;1994;1282.8
NL327;1995;1278.1
NL327;1996;1274.5
NL327;1997;1274.9
NL327;1998;1274.2
NL327;1999;1274.3
NL327;2000;1270.7
NL327;2001;1273.3
NL327;2002;1221.3
NL327;2003;1229.4
NL327;2004;1229.4
NL327;2005;1229.0
NL327;2006;1226.6
NL327;2007;1227.3
NL327;2008;1231.2
NL327;2009;1234.8
NL327;2010;1237.3
NL327;2011;1241.1
NL327;2012;1242.4
NL327;2013;1242.5
NL327;2014;2194.7
NL327;2015;2209.0
NL327;2016;1241.3
NL327;2017;1252.9
NL327;2018;1263.5
NL327;2019;1273.7
NL327;2020;1273.7
NL327;2021;1284.0
NL327;2022;1293.0
NL328;2014;1202.7
NL328;2015;1223.7
NL328;2016;1231.6
NL328;2017;1240.7
NL328;2018;1248.5
NL328;2019;1258.2
NL328;2020;826.2
NL328;2021;832.5
NL328;2022;838.5
NL329;2014;1889.8
NL329;2015;1907.3
NL329;2016;1929.5
NL329;2017;1949.7
NL329;2018;1968.5
NL329;2019;1989.2
NL329;2020;1888.4
NL329;2021;1905.9
NL329;2022;1922.8
NL33;1990;1126.3
NL33;1991;1134.8
NL33;1992;1143.7
NL33;1993;1150.8
NL33;1994;1155.9
NL33;1995;1164.2
NL33;1996;1167.6
NL33;1997;1169.1
NL33;1998;1175.1
NL33;1999;1181.8
NL33;2000;1189.1
NL33;2001;1193.7
NL33;2002;1213.8
NL33;2003;1222.8
NL33;2004;1226.1
NL33;2005;1227.3
NL33;2006;1226.7
NL33;2007;1228.7
NL33;2008;1233.3
NL33;2009;1241.2
NL33;2010;1249.5
NL33;2011;1257.8
NL33;2012;1267.1
NL33;2013;1271.5
NL33;2014;1278.4
NL33;2015;1286.5
NL33;2016;1260.8
NL33;2017;1271.0
NL33;2018;1281.2
NL33;2019;1292.2
NL33;2020;1292.2
NL33;2021;1295.1
NL33;2022;1296.8
NL332;1990;3113.4
NL332;1991;3129.6
NL332;1992;3144.1
NL332;1993;3148.6
NL332;1994;3107.8
NL332;1995;3138.4
NL332;1996;3145.3
NL332;1997;3159.4
NL332;1998;3171.3
NL332;1999;3185.3
NL332;2000;3212.1
NL332;2001;3239.8
NL332;2002;2963.1
NL332;2003;3020.0
NL332;2004;3049.1
NL332;2005;3072.5
NL332;2006;3084.5
NL332;2007;3097.5
NL332;2008;3124.8
NL332;2009;3161.1
NL332;2010;3194.5
NL332;2011;3227.9
NL332;2012;3270.2
NL332;2013;3291.3
NL332;2014;3310.0
NL332;2015;3340.2
NL332;2016;3280.7
NL332;2017;3316.8
NL332;2018;3352.0
NL332;2019;3389.8
NL332;2020;3389.8
NL332;2021;3420.0
NL332;2022;3444.7
NL333;1990;1135.3
NL333;1991;1144.8
NL333;1992;1155.2
NL333;1993;1166.5
NL333;1994;1191.3
NL333;1995;1197.7
NL333;1996;1206.6
NL333;1997;1218.7
NL333;1998;1231.7
NL333;1999;1246.5
NL333;2000;1261.4
NL333;2001;1272.7
NL333;2002;1382.4
NL333;2003;1388.2
NL333;2004;1395.1
NL333;2005;1393.4
NL333;2006;1403.5
NL333;2007;1415.2
NL333;2008;1421.1
NL333;2009;1425.9
NL333;2010;1432.8
NL333;2011;1447.9
NL333;2012;1466.0
NL333;2013;1475.6
NL333;2014;1476.1
NL333;2015;1486.5
NL333;2016;1464.0
NL333;2017;1477.7
NL333;2018;1494.3
NL333;2019;1508.0
NL333;2020;1508.0
NL333;2021;1518.5
NL333;2022;1528.8
NL337;2007;1447.1
NL337;2008;1451.5
NL337;2009;1457.6
NL337;2010;1465.7
NL337;2011;1473.6
NL337;2012;1484.2
NL337;2013;1491.4
NL337;2014;1500.4
NL337;2015;1509.3
NL337;2016;1472.5
NL337;2017;1484.1
NL337;2018;1494.5
NL337;2019;1504.5
NL337;2020;1504.5
NL337;2021;1512.2
NL337;2022;1519.5
NL33A;2007;837.0
NL33A;2008;838.7
NL33A;2009;842.3
NL33A;2010;845.8
NL33A;2011;849.3
NL33A;2012;853.9
NL33A;2013;855.5
NL33A;2014;859.7
NL33A;2015;861.4
NL33A;2016;842.0
NL33A;2017;845.4
NL33A;2018;848.6
NL33A;2019;852.3
NL33A;2020;852.3
NL33A;2021;818.2
NL33A;2022;784.0
NL33B;2014;649.9
NL33B;2015;677.4
NL33B;2016;651.3
NL33B;2017;658.5
NL33B;2018;666.1
NL33B;2019;673.0
NL33B;2020;673.0
NL33B;2021;679.2
NL33B;2022;685.1
NL33C;2014;1184.6
NL33C;2015;1182.3
NL33C;2016;1167.5
NL33C;2017;1175.3
NL33C;2018;1183.2
NL33C;2019;1192.8
NL33C;2020;1192.8
NL33C;2021;1201.0
NL33C;2022;1207.7
NL34;1990;198.6
NL34;1991;199.5
NL34;1992;200.5
NL34;1993;201.8
NL34;1994;203.1
NL34;1995;204.6
NL34;1996;205.3
NL34;1997;206.2
NL34;1998;206.8
NL34;1999;207.4
NL34;2000;206.8
NL34;2001;208.3
NL34;2002;209.2
NL34;2003;211.8
NL34;2004;212.2
NL34;2005;212.6
NL34;2006;212.7
NL34;2007;212.9
NL34;2008;213.1
NL34;2009;213.3
NL34;2010;213.5
NL34;2011;213.5
NL34;2012;213.7
NL34;2013;213.5
NL34;2014;213.6
NL34;2015;213.8
NL34;2016;211.5
NL34;2017;211.8
NL34;2018;212.2
NL34;2019;212.6
NL34;2020;212.6
NL34;2021;213.2
NL34;2022;214.1
NL341;1990;145.3
NL341;1991;145.4
NL341;1992;145.8
NL341;1993;146.0
NL341;1994;146.2
NL341;1995;145.7
NL341;1996;145.6
NL341;1997;146.1
NL341;1998;146.1
NL341;1999;146.0
NL341;2000;146.4
NL341;2001;147.1
NL341;2002;147.5
NL341;2003;147.4
NL341;2004;147.1
NL341;2005;147.0
NL341;2006;146.8
NL341;2007;146.6
NL341;2008;146.3
NL341;2009;146.0
NL341;2010;145.5
NL341;2011;145.2
NL341;2012;145.1
NL341;2013;144.9
NL341;2014;144.7
NL341;2015;144.6
NL341;2016;142.6
NL341;2017;142.4
NL341;2018;142.3
NL341;2019;142.2
NL341;2020;142.2
NL341;2021;142.0
NL341;2022;142.0
NL342;1990;235.5
NL342;1991;236.9
NL342;1992;238.4
NL342;1993;240.5
NL342;1994;242.4
NL342;1995;245.5
NL342;1996;246.8
NL342;1997;248.0
NL342;1998;249.0
NL342;1999;250.0
NL342;2000;248.1
NL342;2001;250.2
NL342;2002;251.5
NL342;2003;256.5
NL342;2004;257.5
NL342;2005;258.1
NL342;2006;258.5
NL342;2007;259.0
NL342;2008;259.5
NL342;2009;260.1
NL342;2010;260.7
NL342;2011;260.9
NL342;2012;261.4
NL342;2013;261.2
NL342;2014;261.5
NL342;2015;262.0
NL342;2016;259.7
NL342;2017;260.3
NL342;2018;261.0
NL342;2019;261.7
NL342;2020;261.7
NL342;2021;262.9
NL342;2022;264.5
NL4;1990;464.5
NL4;1991;467.9
NL4;1992;470.9
NL4;1993;474.1
NL4;1994;477.0
NL4;1995;480.6
NL4;1996;483.0
NL4;1997;485.7
NL4;1998;488.3
NL4;1999;491.1
NL4;2000;494.5
NL4;2001;497.1
NL4;2002;498.8
NL4;2003;501.1
NL4;2004;501.6
NL4;2005;501.7
NL4;2006;501.6
NL4;2007;502.0
NL4;2008;502.7
NL4;2009;504.0
NL4;2010;505.4
NL4;2011;506.8
NL4;2012;508.2
NL4;2013;509.1
NL4;2014;510.9
NL4;2015;512.0
NL4;2016;508.9
NL4;2017;511.1
NL4;2018;513.2
NL4;2019;515.7
NL4;2020;515.7
NL4;2021;517.7
NL4;2022;519.9
NL41;1990;444.4
NL41;1991;448.0
NL41;1992;451.5
NL41;1993;455.1
NL41;1994;458.4
NL41;1995;462.4
NL41;1996;465.2
NL41;1997;468.7
NL41;1998;472.1
NL41;1999;475.8
NL41;2000;479.9
NL41;2001;483.5
NL41;2002;486.0
NL41;2003;488.6
NL41;2004;489.7
NL41;2005;490.7
NL41;2006;491.4
NL41;2007;492.6
NL41;2008;494.2
NL41;2009;496.2
NL41;2010;498.2
NL41;2011;500.1
NL41;2012;502.1
NL41;2013;503.7
NL41;2014;506.4
NL41;2015;508.4
NL41;2016;505.1
NL41;2017;508.0
NL41;2018;511.3
NL41;2019;514.8
NL41;2020;514.8
NL41;2021;517.7
NL41;2022;520.7
NL411;1990;435.9
NL411;1991;439.3
NL411;1992;443.0
NL411;1993;446.3
NL411;1994;449.6
NL411;1995;453.4
NL411;1996;455.6
NL411;1997;474.2
NL411;1998;477.4
NL411;1999;481.1
NL411;2000;485.3
NL411;2001;489.0
NL411;2002;491.8
NL411;2003;494.5
NL411;2004;495.9
NL411;2005;497.2
NL411;2006;497.9
NL411;2007;499.2
NL411;2008;500.7
NL411;2009;502.6
NL411;2010;504.3
NL411;2011;506.1
NL411;2012;508.0
NL411;2013;509.4
NL411;2014;511.5
NL411;2015;512.8
NL411;2016;507.4
NL411;2017;509.9
NL411;2018;512.3
NL411;2019;514.1
NL411;2020;514.1
NL411;2021;515.4
NL411;2022;517.0
NL412;1990;436.5
NL412;1991;440.3
NL412;1992;443.8
NL412;1993;446.7
NL412;1994;449.1
NL412;1995;451.9
NL412;1996;456.2
NL412;1997;472.5
NL412;1998;478.2
NL412;1999;484.0
NL412;2000;488.4
NL412;2001;492.3
NL412;2002;494.6
NL412;2003;498.1
NL412;2004;499.6
NL412;2005;500.6
NL412;2006;501.9
NL412;2007;502.9
NL412;2008;504.7
NL412;2009;506.6
NL412;2010;508.6
NL412;2011;510.5
NL412;2012;512.8
NL412;2013;515.0
NL412;2014;519.5
NL412;2015;521.7
NL412;2016;517.6
NL412;2017;520.9
NL412;2018;524.9
NL412;2019;529.2
NL412;2020;529.2
NL412;2021;537.0
NL412;2022;544.7
NL413;1990;420.9
NL413;1991;424.5
NL413;1992;428.1
NL413;1993;432.3
NL413;1994;435.8
NL413;1995;439.7
NL413;1996;441.4
NL413;1997;444.7
NL413;1998;447.3
NL413;1999;450.1
NL413;2000;454.7
NL413;2001;458.0
NL413;2002;460.0
NL413;2003;462.1
NL413;2004;462.6
NL413;2005;463.1
NL413;2006;463.8
NL413;2007;465.4
NL413;2008;466.9
NL413;2009;469.1
NL413;2010;471.2
NL413;2011;472.9
NL413;2012;474.3
NL413;2013;475.1
NL413;2014;476.8
NL413;2015;478.3
NL413;2016;476.1
NL413;2017;478.7
NL413;2018;481.5
NL413;2019;484.6
NL413;2020;484.6
NL413;2021;484.9
NL413;2022;485.3
NL414;1990;480.6
NL414;1991;484.3
NL414;1992;487.6
NL414;1993;491.3
NL414;1994;495.1
NL414;1995;500.0
NL414;1996;503.6
NL414;1997;484.2
NL414;1998;487.1
NL414;1999;490.4
NL414;2000;493.8
NL414;2001;497.2
NL414;2002;500.2
NL414;2003;502.7
NL414;2004;503.9
NL414;2005;504.9
NL414;2006;505.4
NL414;2007;506.2
NL414;2008;507.8
NL414;2009;509.6
NL414;2010;511.8
NL414;2011;514.3
NL414;2012;516.6
NL414;2013;518.6
NL414;2014;521.9
NL414;2015;524.7
NL414;2016;522.5
NL414;2017;526.0
NL414;2018;529.9
NL414;2019;534.7
NL414;2020;534.7
NL414;2021;538.5
NL414;2022;542.1
NL42;1990;510.2
NL42;1991;513.1
NL42;1992;515.2
NL42;1993;517.2
NL42;1994;519.5
NL42;1995;522.2
NL42;1996;523.6
NL42;1997;524.4
NL42;1998;525.1
NL42;1999;525.9
NL42;2000;527.8
NL42;2001;528.3
NL42;2002;528.1
NL42;2003;529.8
NL42;2004;528.6
NL42;2005;526.9
NL42;2006;524.8
NL42;2007;523.4
NL42;2008;522.2
NL42;2009;522.0
NL42;2010;522.0
NL42;2011;522.0
NL42;2012;522.2
NL42;2013;521.4
NL42;2014;521.2
NL42;2015;520.3
NL42;2016;517.8
NL42;2017;518.0
NL42;2018;517.7
NL42;2019;517.7
NL42;2020;517.7
NL42;2021;517.6
NL42;2022;517.9
NL421;1990;309.6
NL421;1991;311.3
NL421;1992;313.4
NL421;1993;315.3
NL421;1994;317.2
NL421;1995;319.4
NL421;1996;320.6
NL421;1997;320.8
NL421;1998;321.9
NL421;1999;323.2
NL421;2000;325.9
NL421;2001;328.0
NL421;2002;329.8
NL421;2003;332.5
NL421;2004;333.0
NL421;2005;333.1
NL421;2006;333.4
NL421;2007;334.2
NL421;2008;334.6
NL421;2009;335.3
NL421;2010;335.8
NL421;2011;336.0
NL421;2012;336.5
NL421;2013;336.5
NL421;2014;337.2
NL421;2015;336.9
NL421;2016;335.0
NL421;2017;335.9
NL421;2018;336.2
NL421;2019;336.9
NL421;2020;336.9
NL421;2021;337.7
NL421;2022;339.2
NL422;1990;323.3
NL422;1991;325.7
NL422;1992;326.7
NL422;1993;328.8
NL422;1994;330.8
NL422;1995;333.4
NL422;1996;335.2
NL422;1997;336.9
NL422;1998;338.1
NL422;1999;339.4
NL422;2000;341.9
NL422;2001;343.0
NL422;2002;343.7
NL422;2003;351.5
NL422;2004;351.7
NL422;2005;352.2
NL422;2006;351.6
NL422;2007;351.8
NL422;2008;351.8
NL422;2009;352.5
NL422;2010;353.1
NL422;2011;353.5
NL422;2012;353.9
NL422;2013;353.8
NL422;2014;353.9
NL422;2015;354.0
NL422;2016;352.9
NL422;2017;353.8
NL422;2018;354.3
NL422;2019;354.9
NL422;2020;354.9
NL422;2021;356.0
NL422;2022;357.3
NL423;1990;935.3
NL423;1991;939.8
NL423;1992;943.4
NL423;1993;946.0
NL423;1994;948.9
NL423;1995;951.4
NL423;1996;952.8
NL423;1997;953.9
NL423;1998;953.7
NL423;1999;953.3
NL423;2000;952.3
NL423;2001;950.4
NL423;2002;946.8
NL423;2003;964.5
NL423;2004;959.7
NL423;2005;953.4
NL423;2006;947.6
NL423;2007;941.2
NL423;2008;936.7
NL423;2009;934.3
NL423;2010;933.1
NL423;2011;932.7
NL423;2012;931.9
NL423;2013;929.6
NL423;2014;927.8
NL423;2015;925.3
NL423;2016;922.3
NL423;2017;920.9
NL423;2018;918.9
NL423;2019;917.5
NL423;2020;917.5
NL423;2021;915.1
NL423;2022;912.7
NO;1990;13.8
NO;1991;13.9
NO;1992;13.9
NO;1993;14.0
NO;1994;14.1
NO;1995;14.2
NO;1996;14.3
NO;1997;14.3
NO;1998;14.4
NO;1999;14.5
NO;2000;14.7
NO;2001;14.7
NO;2002;14.8
NO;2003;14.9
NO;2004;15.1
NO;2005;15.2
NO;2006;15.3
NO;2007;15.5
NO;2008;15.6
NO;2009;15.8
NO;2010;16.0
NO;2011;16.2
NO;2012;16.5
NO;2013;16.7
NO;2014;16.9
NO;2015;17.1
NO;2016;16.9
NO;2017;17.1
NO;2018;17.2
NO;2019;17.3
NO;2020;17.3
NO;2021;17.4
NO;2022;14.8
NO0;1990;13.8
NO0;1991;13.9
NO0;1992;13.9
NO0;1993;14.0
NO0;1994;14.1
NO0;1995;14.2
NO0;1996;14.3
NO0;1997;14.3
NO0;1998;14.4
NO0;1999;14.5
NO0;2000;14.7
NO0;2001;14.7
NO0;2002;14.8
NO0;2003;14.9
NO0;2004;15.1
NO0;2005;15.2
NO0;2006;15.3
NO0;2007;15.5
NO0;2008;15.6
NO0;2009;15.8
NO0;2010;16.0
NO0;2011;16.2
NO0;2012;16.5
NO0;2013;16.7
NO0;2014;16.9
NO0;2015;17.1
NO0;2016;16.9
NO0;2017;17.1
NO0;2018;17.2
NO0;2019;17.3
NO0;2020;17.3
NO0;2021;17.4
NO0;2022;14.8
NO01;1990;174.1
NO01;1991;175.5
NO01;1992;177.3
NO01;1993;179.2
NO01;1994;181.0
NO01;1995;183.1
NO01;1996;185.2
NO01;1997;187.7
NO01;1998;190.1
NO01;1999;192.1
NO01;2000;195.0
NO01;2001;196.5
NO01;2002;198.5
NO01;2003;200.6
NO01;2004;203.3
NO01;2005;206.2
NO01;2006;209.5
NO01;2007;213.5
NO01;2008;216.2
NO01;2009;220.6
NO01;2010;224.7
NO01;2011;229.3
NO01;2012;235.8
NO01;2013;239.8
NO01;2014;244.0
NO01;2015;248.2
NO01;2016;249.0
NO01;2017;252.5
NO01;2018;255.9
NO01;2019;259.8
NO01;2020;259.8
NO011;1990;1073.5
NO011;1991;1081.1
NO011;1992;1094.7
NO011;1993;1108.8
NO011;1994;1118.9
NO011;1995;1132.1
NO011;1996;1144.4
NO011;1997;1158.8
NO011;1998;1170.2
NO011;1999;1177.7
NO011;2000;1189.9
NO011;2001;1195.9
NO011;2002;1206.1
NO011;2003;1217.0
NO011;2004;1234.4
NO011;2005;1253.8
NO011;2006;1275.9
NO011;2007;1301.8
NO011;2008;1330.2
NO011;2009;1361.0
NO011;2010;1388.9
NO011;2011;1419.8
NO011;2012;1452.2
NO011;2013;1475.8
NO011;2014;1504.9
NO011;2015;1532.1
NO011;2016;1532.7
NO011;2017;1551.2
NO011;2018;1567.8
NO011;2019;1590.9
NO011;2020;1590.9
NO012;1990;90.4
NO012;1991;91.2
NO012;1992;91.9
NO012;1993;92.6
NO012;1994;93.7
NO012;1995;94.7
NO012;1996;95.9
NO012;1997;97.3
NO012;1998;98.9
NO012;1999;100.4
NO012;2000;102.4
NO012;2001;103.5
NO012;2002;104.7
NO012;2003;105.9
NO012;2004;107.3
NO012;2005;108.7
NO012;2006;110.3
NO012;2007;112.2
NO012;2008;113.2
NO012;2009;115.2
NO012;2010;117.1
NO012;2011;119.3
NO012;2012;122.6
NO012;2013;124.7
NO012;2014;126.7
NO012;2015;128.8
NO012;2016;129.3
NO012;2017;131.5
NO012;2018;133.6
NO012;2019;135.7
NO012;2020;135.7
NO02;1990;7.4
NO02;1991;7.4
NO02;1992;7.4
NO02;1993;7.4
NO02;1994;7.4
NO02;1995;7.4
NO02;1996;7.4
NO02;1997;7.4
NO02;1998;7.4
NO02;1999;7.4
NO02;2000;7.4
NO02;2001;7.4
NO02;2002;7.4
NO02;2003;7.4
NO02;2004;7.5
NO02;2005;7.5
NO02;2006;7.5
NO02;2007;7.5
NO02;2008;7.5
NO02;2009;7.5
NO02;2010;7.6
NO02;2011;7.6
NO02;2012;7.6
NO02;2013;7.7
NO02;2014;7.7
NO02;2015;7.7
NO02;2016;7.6
NO02;2017;7.7
NO02;2018;7.7
NO02;2019;7.7
NO02;2020;7.7
NO02;2021;7.5
NO02;2022;7.5
NO021;1990;7.2
NO021;1991;7.2
NO021;1992;7.2
NO021;1993;7.2
NO021;1994;7.2
NO021;1995;7.1
NO021;1996;7.1
NO021;1997;7.1
NO021;1998;7.1
NO021;1999;7.1
NO021;2000;7.2
NO021;2001;7.2
NO021;2002;7.2
NO021;2003;7.2
NO021;2004;7.2
NO021;2005;7.2
NO021;2006;7.2
NO021;2007;7.2
NO021;2008;7.2
NO021;2009;7.3
NO021;2010;7.3
NO021;2011;7.3
NO021;2012;7.4
NO021;2013;7.4
NO021;2014;7.5
NO021;2015;7.5
NO021;2016;7.4
NO021;2017;7.5
NO021;2018;7.5
NO021;2019;7.5
NO021;2020;7.5
NO022;1990;7.6
NO022;1991;7.6
NO022;1992;7.6
NO022;1993;7.6
NO022;1994;7.6
NO022;1995;7.6
NO022;1996;7.7
NO022;1997;7.7
NO022;1998;7.6
NO022;1999;7.6
NO022;2000;7.7
NO022;2001;7.7
NO022;2002;7.7
NO022;2003;7.7
NO022;2004;7.7
NO022;2005;7.7
NO022;2006;7.7
NO022;2007;7.7
NO022;2008;7.7
NO022;2009;7.7
NO022;2010;7.8
NO022;2011;7.8
NO022;2012;7.9
NO022;2013;7.9
NO022;2014;7.9
NO022;2015;7.9
NO022;2016;7.9
NO022;2017;7.9
NO022;2018;7.9
NO022;2019;7.9
NO022;2020;7.9
NO03;1990;24.3
NO03;1991;24.3
NO03;1992;24.4
NO03;1993;24.5
NO03;1994;24.4
NO03;1995;24.5
NO03;1996;24.6
NO03;1997;24.7
NO03;1998;24.9
NO03;1999;25.1
NO03;2000;25.4
NO03;2001;25.6
NO03;2002;25.8
NO03;2003;25.9
NO03;2004;26.3
NO03;2005;26.5
NO03;2006;26.6
NO03;2007;26.9
NO03;2008;27.0
NO03;2009;27.3
NO03;2010;27.6
NO03;2011;27.9
NO03;2012;28.4
NO03;2013;28.6
NO03;2014;28.9
NO03;2015;29.1
NO03;2016;28.9
NO03;2017;29.1
NO03;2018;29.3
NO03;2019;29.4
NO03;2020;29.4
NO031;1990;61.2
NO031;1991;61.3
NO031;1992;61.2
NO031;1993;61.3
NO031;1994;61.3
NO031;1995;61.5
NO031;1996;61.8
NO031;1997;62.0
NO031;1998;62.6
NO031;1999;63.3
NO031;2000;64.2
NO031;2001;64.8
NO031;2002;65.3
NO031;2003;65.8
NO031;2004;66.3
NO031;2005;66.8
NO031;2006;67.3
NO031;2007;67.9
NO031;2008;68.1
NO031;2009;68.9
NO031;2010;69.7
NO031;2011;70.5
NO031;2012;72.1
NO031;2013;72.9
NO031;2014;73.6
NO031;2015;74.2
NO031;2016;74.4
NO031;2017;75.1
NO031;2018;75.7
NO031;2019;76.3
NO031;2020;76.3
NO032;1990;16.4
NO032;1991;16.5
NO032;1992;16.5
NO032;1993;16.6
NO032;1994;16.4
NO032;1995;16.5
NO032;1996;16.6
NO032;1997;16.7
NO032;1998;16.8
NO032;1999;17.0
NO032;2000;17.2
NO032;2001;17.3
NO032;2002;17.4
NO032;2003;17.5
NO032;2004;17.6
NO032;2005;17.7
NO032;2006;17.9
NO032;2007;18.1
NO032;2008;18.2
NO032;2009;18.5
NO032;2010;18.7
NO032;2011;19.0
NO032;2012;19.4
NO032;2013;19.6
NO032;2014;19.8
NO032;2015;20.0
NO032;2016;19.8
NO032;2017;20.0
NO032;2018;20.1
NO032;2019;20.2
NO032;2020;20.2
NO033;1990;92.2
NO033;1991;92.7
NO033;1992;93.2
NO033;1993;93.9
NO033;1994;94.4
NO033;1995;95.0
NO033;1996;95.5
NO033;1997;96.3
NO033;1998;97.5
NO033;1999;98.5
NO033;2000;100.0
NO033;2001;100.8
NO033;2002;101.5
NO033;2003;102.3
NO033;2004;102.5
NO033;2005;103.1
NO033;2006;103.8
NO033;2007;104.9
NO033;2008;105.6
NO033;2009;106.7
NO033;2010;107.8
NO033;2011;109.0
NO033;2012;110.7
NO033;2013;111.6
NO033;2014;112.5
NO033;2015;113.5
NO033;2016;114.7
NO033;2017;115.7
NO033;2018;116.6
NO033;2019;117.5
NO033;2020;117.5
NO034;1990;11.5
NO034;1991;11.5
NO034;1992;11.5
NO034;1993;11.5
NO034;1994;11.5
NO034;1995;11.5
NO034;1996;11.5
NO034;1997;11.5
NO034;1998;11.6
NO034;1999;11.6
NO034;2000;11.7
NO034;2001;11.7
NO034;2002;11.7
NO034;2003;11.7
NO034;2004;12.0
NO034;2005;12.0
NO034;2006;12.0
NO034;2007;12.0
NO034;2008;12.0
NO034;2009;12.1
NO034;2010;12.1
NO034;2011;12.2
NO034;2012;12.3
NO034;2013;12.4
NO034;2014;12.4
NO034;2015;12.4
NO034;2016;12.2
NO034;2017;12.2
NO034;2018;12.2
NO034;2019;12.2
NO034;2020;12.2
NO04;1990;24.2
NO04;1991;24.3
NO04;1992;24.5
NO04;1993;24.8
NO04;1994;25.1
NO04;1995;25.3
NO04;1996;25.5
NO04;1997;25.7
NO04;1998;25.9
NO04;1999;26.2
NO04;2000;26.5
NO04;2001;26.8
NO04;2002;26.8
NO04;2003;27.0
NO04;2004;27.8
NO04;2005;28.0
NO04;2006;28.4
NO04;2007;28.8
NO04;2008;29.2
NO04;2009;29.6
NO04;2010;30.1
NO04;2011;30.6
NO04;2012;31.2
NO04;2013;31.7
NO04;2014;32.1
NO04;2015;32.4
NO04;2016;31.7
NO04;2017;31.9
NO04;2018;32.0
NO04;2019;32.2
NO04;2020;32.2
NO041;1990;11.4
NO041;1991;11.5
NO041;1992;11.5
NO041;1993;11.6
NO041;1994;11.7
NO041;1995;11.7
NO041;1996;11.8
NO041;1997;11.9
NO041;1998;11.9
NO041;1999;12.0
NO041;2000;12.1
NO041;2001;12.1
NO041;2002;12.1
NO041;2003;12.2
NO041;2004;12.5
NO041;2005;12.5
NO041;2006;12.6
NO041;2007;12.7
NO041;2008;12.8
NO041;2009;12.9
NO041;2010;13.1
NO041;2011;13.3
NO041;2012;13.5
