edu_level;age;nuts3;year;prop;;
Vocational_edu;Y25-34;HU31;2018;38.3;;
Vocational_edu;Y25-34;HU31;2019;43.7;;
Vocational_edu;Y25-34;HU31;2020;44.9;;
Vocational_edu;Y25-34;HU31;2021;39.7;;
Vocational_edu;Y25-34;HU31;2022;42.4;;
Vocational_edu;Y25-34;HU32;2014;44.1;;
Vocational_edu;Y25-34;HU32;2015;43.0;;
Vocational_edu;Y25-34;HU32;2016;40.7;;
Vocational_edu;Y25-34;HU32;2017;41.9;;
Vocational_edu;Y25-34;HU32;2018;43.0;;
Vocational_edu;Y25-34;HU32;2019;40.6;;
Vocational_edu;Y25-34;HU32;2020;42.9;;
Vocational_edu;Y25-34;HU32;2021;41.9;;
Vocational_edu;Y25-34;HU32;2022;39.2;;
Vocational_edu;Y25-34;HU33;2014;49.7;;
Vocational_edu;Y25-34;HU33;2015;44.5;;
Vocational_edu;Y25-34;HU33;2016;45.4;;
Vocational_edu;Y25-34;HU33;2017;48.2;;
Vocational_edu;Y25-34;HU33;2018;44.8;;
Vocational_edu;Y25-34;HU33;2019;47.0;;
Vocational_edu;Y25-34;HU33;2020;49.0;;
Vocational_edu;Y25-34;HU33;2021;44.6;;
Vocational_edu;Y25-34;HU33;2022;44.3;;
Vocational_edu;Y25-34;IE;2014;14.6;;
Vocational_edu;Y25-34;IE;2015;14.0;;
Vocational_edu;Y25-34;IE;2016;14.5;;
Vocational_edu;Y25-34;IE;2017;15.1;;
Vocational_edu;Y25-34;IE;2018;14.6;;
Vocational_edu;Y25-34;IE;2019;14.8;;
Vocational_edu;Y25-34;IE;2020;14.1;;
Vocational_edu;Y25-34;IE;2021;13.2;;
Vocational_edu;Y25-34;IE;2022;13.0;;
Vocational_edu;Y25-34;IE0;2014;14.6;;
Vocational_edu;Y25-34;IE0;2015;14.0;;
Vocational_edu;Y25-34;IE0;2016;14.5;;
Vocational_edu;Y25-34;IE0;2017;15.1;;
Vocational_edu;Y25-34;IE0;2018;14.6;;
Vocational_edu;Y25-34;IE0;2019;14.8;;
Vocational_edu;Y25-34;IE0;2020;14.1;;
Vocational_edu;Y25-34;IE0;2021;13.2;;
Vocational_edu;Y25-34;IE0;2022;13.0;;
Vocational_edu;Y25-34;IE04;2014;16.9;;
Vocational_edu;Y25-34;IE04;2015;17.1;;
Vocational_edu;Y25-34;IE04;2016;15.8;;
Vocational_edu;Y25-34;IE04;2017;17.4;;
Vocational_edu;Y25-34;IE04;2018;16.1;;
Vocational_edu;Y25-34;IE04;2019;15.4;;
Vocational_edu;Y25-34;IE04;2020;17.2;;
Vocational_edu;Y25-34;IE04;2021;14.9;;
Vocational_edu;Y25-34;IE04;2022;12.6;;
Vocational_edu;Y25-34;IE05;2014;18.1;;
Vocational_edu;Y25-34;IE05;2015;17.3;;
Vocational_edu;Y25-34;IE05;2016;17.9;;
Vocational_edu;Y25-34;IE05;2017;18.2;;
Vocational_edu;Y25-34;IE05;2018;17.4;;
Vocational_edu;Y25-34;IE05;2019;18.4;;
Vocational_edu;Y25-34;IE05;2020;16.7;;
Vocational_edu;Y25-34;IE05;2021;15.0;;
Vocational_edu;Y25-34;IE05;2022;15.1;;
Vocational_edu;Y25-34;IE06;2014;12.1;;
Vocational_edu;Y25-34;IE06;2015;11.3;;
Vocational_edu;Y25-34;IE06;2016;12.2;;
Vocational_edu;Y25-34;IE06;2017;12.7;;
Vocational_edu;Y25-34;IE06;2018;12.7;;
Vocational_edu;Y25-34;IE06;2019;12.6;;
Vocational_edu;Y25-34;IE06;2020;11.9;;
Vocational_edu;Y25-34;IE06;2021;11.7;;
Vocational_edu;Y25-34;IE06;2022;12.0;;
Vocational_edu;Y25-34;IS;2014;15.1;;
Vocational_edu;Y25-34;IS;2015;16.3;;
Vocational_edu;Y25-34;IS;2016;8.4;;
Vocational_edu;Y25-34;IS;2017;1.9;;
Vocational_edu;Y25-34;IS;2018;;;
Vocational_edu;Y25-34;IS;2019;;;
Vocational_edu;Y25-34;IS;2020;;;
Vocational_edu;Y25-34;IS;2021;16.2;;
Vocational_edu;Y25-34;IS;2022;15.0;;
Vocational_edu;Y25-34;IS0;2014;15.1;;
Vocational_edu;Y25-34;IS0;2015;16.3;;
Vocational_edu;Y25-34;IS0;2016;8.4;;
Vocational_edu;Y25-34;IS0;2017;1.9;;
Vocational_edu;Y25-34;IS0;2018;;;
Vocational_edu;Y25-34;IS0;2019;;;
Vocational_edu;Y25-34;IS0;2020;;;
Vocational_edu;Y25-34;IS0;2021;16.2;;
Vocational_edu;Y25-34;IS0;2022;15.0;;
Vocational_edu;Y25-34;IS00;2014;15.1;;
Vocational_edu;Y25-34;IS00;2015;16.3;;
Vocational_edu;Y25-34;IS00;2016;8.4;;
Vocational_edu;Y25-34;IS00;2017;1.9;;
Vocational_edu;Y25-34;IS00;2018;;;
Vocational_edu;Y25-34;IS00;2019;;;
Vocational_edu;Y25-34;IS00;2020;;;
Vocational_edu;Y25-34;IS00;2021;16.2;;
Vocational_edu;Y25-34;IS00;2022;15.0;;
Vocational_edu;Y25-34;IT;2014;36.7;;
Vocational_edu;Y25-34;IT;2015;36.7;;
Vocational_edu;Y25-34;IT;2016;35.9;;
Vocational_edu;Y25-34;IT;2017;35.4;;
Vocational_edu;Y25-34;IT;2018;35.4;;
Vocational_edu;Y25-34;IT;2019;35.5;;
Vocational_edu;Y25-34;IT;2020;35.5;;
Vocational_edu;Y25-34;IT;2021;35.4;;
Vocational_edu;Y25-34;IT;2022;35.2;;
Vocational_edu;Y25-34;ITC;2014;36.4;;
Vocational_edu;Y25-34;ITC;2015;37.1;;
Vocational_edu;Y25-34;ITC;2016;36.0;;
Vocational_edu;Y25-34;ITC;2017;35.7;;
Vocational_edu;Y25-34;ITC;2018;36.0;;
Vocational_edu;Y25-34;ITC;2019;35.8;;
Vocational_edu;Y25-34;ITC;2020;35.2;;
Vocational_edu;Y25-34;ITC;2021;36.3;;
Vocational_edu;Y25-34;ITC;2022;36.1;;
Vocational_edu;Y25-34;ITC1;2014;35.6;;
Vocational_edu;Y25-34;ITC1;2015;37.4;;
Vocational_edu;Y25-34;ITC1;2016;36.5;;
Vocational_edu;Y25-34;ITC1;2017;35.8;;
Vocational_edu;Y25-34;ITC1;2018;37.3;;
Vocational_edu;Y25-34;ITC1;2019;36.2;;
Vocational_edu;Y25-34;ITC1;2020;36.3;;
Vocational_edu;Y25-34;ITC1;2021;38.0;;
Vocational_edu;Y25-34;ITC1;2022;38.0;;
Vocational_edu;Y25-34;ITC2;2014;35.9;;
Vocational_edu;Y25-34;ITC2;2015;34.6;;
Vocational_edu;Y25-34;ITC2;2016;34.1;;
Vocational_edu;Y25-34;ITC2;2017;34.4;;
Vocational_edu;Y25-34;ITC2;2018;36.4;;
Vocational_edu;Y25-34;ITC2;2019;35.9;;
Vocational_edu;Y25-34;ITC2;2020;36.5;;
Vocational_edu;Y25-34;ITC2;2021;36.5;;
Vocational_edu;Y25-34;ITC2;2022;32.0;;
Vocational_edu;Y25-34;ITC3;2014;30.2;;
Vocational_edu;Y25-34;ITC3;2015;32.8;;
Vocational_edu;Y25-34;ITC3;2016;31.3;;
Vocational_edu;Y25-34;ITC3;2017;31.1;;
Vocational_edu;Y25-34;ITC3;2018;34.0;;
Vocational_edu;Y25-34;ITC3;2019;33.1;;
Vocational_edu;Y25-34;ITC3;2020;30.5;;
Vocational_edu;Y25-34;ITC3;2021;32.5;;
Vocational_edu;Y25-34;ITC3;2022;35.2;;
Vocational_edu;Y25-34;ITC4;2014;37.5;;
Vocational_edu;Y25-34;ITC4;2015;37.5;;
Vocational_edu;Y25-34;ITC4;2016;36.4;;
Vocational_edu;Y25-34;ITC4;2017;36.2;;
Vocational_edu;Y25-34;ITC4;2018;35.7;;
Vocational_edu;Y25-34;ITC4;2019;36.1;;
Vocational_edu;Y25-34;ITC4;2020;35.4;;
Vocational_edu;Y25-34;ITC4;2021;36.2;;
Vocational_edu;Y25-34;ITC4;2022;35.4;;
Vocational_edu;Y25-34;ITF;2014;35.2;;
Vocational_edu;Y25-34;ITF;2015;35.5;;
Vocational_edu;Y25-34;ITF;2016;35.7;;
Vocational_edu;Y25-34;ITF;2017;35.7;;
Vocational_edu;Y25-34;ITF;2018;35.9;;
Vocational_edu;Y25-34;ITF;2019;36.3;;
Vocational_edu;Y25-34;ITF;2020;36.2;;
Vocational_edu;Y25-34;ITF;2021;34.2;;
Vocational_edu;Y25-34;ITF;2022;34.2;;
Vocational_edu;Y25-34;ITF1;2014;40.0;;
Vocational_edu;Y25-34;ITF1;2015;38.9;;
Vocational_edu;Y25-34;ITF1;2016;37.0;;
Vocational_edu;Y25-34;ITF1;2017;38.6;;
Vocational_edu;Y25-34;ITF1;2018;37.8;;
Vocational_edu;Y25-34;ITF1;2019;38.1;;
Vocational_edu;Y25-34;ITF1;2020;37.3;;
Vocational_edu;Y25-34;ITF1;2021;33.7;;
Vocational_edu;Y25-34;ITF1;2022;36.0;;
Vocational_edu;Y25-34;ITF2;2014;39.7;;
Vocational_edu;Y25-34;ITF2;2015;40.3;;
Vocational_edu;Y25-34;ITF2;2016;39.4;;
Vocational_edu;Y25-34;ITF2;2017;34.4;;
Vocational_edu;Y25-34;ITF2;2018;32.9;;
Vocational_edu;Y25-34;ITF2;2019;36.9;;
Vocational_edu;Y25-34;ITF2;2020;40.2;;
Vocational_edu;Y25-34;ITF2;2021;35.7;;
Vocational_edu;Y25-34;ITF2;2022;32.7;;
Vocational_edu;Y25-34;ITF3;2014;32.7;;
Vocational_edu;Y25-34;ITF3;2015;34.0;;
Vocational_edu;Y25-34;ITF3;2016;33.8;;
Vocational_edu;Y25-34;ITF3;2017;33.4;;
Vocational_edu;Y25-34;ITF3;2018;34.0;;
Vocational_edu;Y25-34;ITF3;2019;34.5;;
Vocational_edu;Y25-34;ITF3;2020;34.2;;
Vocational_edu;Y25-34;ITF3;2021;32.3;;
Vocational_edu;Y25-34;ITF3;2022;30.3;;
Vocational_edu;Y25-34;ITF4;2014;35.4;;
Vocational_edu;Y25-34;ITF4;2015;35.0;;
Vocational_edu;Y25-34;ITF4;2016;36.7;;
Vocational_edu;Y25-34;ITF4;2017;36.3;;
Vocational_edu;Y25-34;ITF4;2018;36.2;;
Vocational_edu;Y25-34;ITF4;2019;35.3;;
Vocational_edu;Y25-34;ITF4;2020;36.4;;
Vocational_edu;Y25-34;ITF4;2021;34.2;;
Vocational_edu;Y25-34;ITF4;2022;36.7;;
Vocational_edu;Y25-34;ITF5;2014;40.5;;
Vocational_edu;Y25-34;ITF5;2015;40.8;;
Vocational_edu;Y25-34;ITF5;2016;42.1;;
Vocational_edu;Y25-34;ITF5;2017;43.7;;
Vocational_edu;Y25-34;ITF5;2018;41.5;;
Vocational_edu;Y25-34;ITF5;2019;42.5;;
Vocational_edu;Y25-34;ITF5;2020;41.6;;
Vocational_edu;Y25-34;ITF5;2021;39.0;;
Vocational_edu;Y25-34;ITF5;2022;38.8;;
Vocational_edu;Y25-34;ITF6;2014;36.8;;
Vocational_edu;Y25-34;ITF6;2015;36.6;;
Vocational_edu;Y25-34;ITF6;2016;36.2;;
Vocational_edu;Y25-34;ITF6;2017;37.7;;
Vocational_edu;Y25-34;ITF6;2018;38.9;;
Vocational_edu;Y25-34;ITF6;2019;40.6;;
Vocational_edu;Y25-34;ITF6;2020;39.2;;
Vocational_edu;Y25-34;ITF6;2021;39.3;;
Vocational_edu;Y25-34;ITF6;2022;39.1;;
Vocational_edu;Y25-34;ITG;2014;33.8;;
Vocational_edu;Y25-34;ITG;2015;34.3;;
Vocational_edu;Y25-34;ITG;2016;33.1;;
Vocational_edu;Y25-34;ITG;2017;31.1;;
Vocational_edu;Y25-34;ITG;2018;32.2;;
Vocational_edu;Y25-34;ITG;2019;32.8;;
Vocational_edu;Y25-34;ITG;2020;33.5;;
Vocational_edu;Y25-34;ITG;2021;33.1;;
Vocational_edu;Y25-34;ITG;2022;33.2;;
Vocational_edu;Y25-34;ITG1;2014;33.9;;
Vocational_edu;Y25-34;ITG1;2015;34.4;;
Vocational_edu;Y25-34;ITG1;2016;33.0;;
Vocational_edu;Y25-34;ITG1;2017;30.9;;
Vocational_edu;Y25-34;ITG1;2018;32.3;;
Vocational_edu;Y25-34;ITG1;2019;33.0;;
Vocational_edu;Y25-34;ITG1;2020;34.1;;
Vocational_edu;Y25-34;ITG1;2021;33.0;;
Vocational_edu;Y25-34;ITG1;2022;32.6;;
Vocational_edu;Y25-34;ITG2;2014;33.3;;
Vocational_edu;Y25-34;ITG2;2015;33.9;;
Vocational_edu;Y25-34;ITG2;2016;33.6;;
Vocational_edu;Y25-34;ITG2;2017;31.7;;
Vocational_edu;Y25-34;ITG2;2018;31.8;;
Vocational_edu;Y25-34;ITG2;2019;32.2;;
Vocational_edu;Y25-34;ITG2;2020;31.4;;
Vocational_edu;Y25-34;ITG2;2021;33.4;;
Vocational_edu;Y25-34;ITG2;2022;35.1;;
Vocational_edu;Y25-34;ITH;2014;41.9;;
Vocational_edu;Y25-34;ITH;2015;40.9;;
Vocational_edu;Y25-34;ITH;2016;39.6;;
Vocational_edu;Y25-34;ITH;2017;39.6;;
Vocational_edu;Y25-34;ITH;2018;38.7;;
Vocational_edu;Y25-34;ITH;2019;38.7;;
Vocational_edu;Y25-34;ITH;2020;39.0;;
Vocational_edu;Y25-34;ITH;2021;37.9;;
Vocational_edu;Y25-34;ITH;2022;39.8;;
Vocational_edu;Y25-34;ITH1;2014;49.4;;
Vocational_edu;Y25-34;ITH1;2015;48.3;;
Vocational_edu;Y25-34;ITH1;2016;48.7;;
Vocational_edu;Y25-34;ITH1;2017;45.8;;
Vocational_edu;Y25-34;ITH1;2018;44.7;;
Vocational_edu;Y25-34;ITH1;2019;45.3;;
Vocational_edu;Y25-34;ITH1;2020;47.1;;
Vocational_edu;Y25-34;ITH1;2021;47.0;;
Vocational_edu;Y25-34;ITH1;2022;43.2;;
Vocational_edu;Y25-34;ITH2;2014;43.0;;
Vocational_edu;Y25-34;ITH2;2015;42.9;;
Vocational_edu;Y25-34;ITH2;2016;38.7;;
Vocational_edu;Y25-34;ITH2;2017;38.6;;
Vocational_edu;Y25-34;ITH2;2018;39.5;;
Vocational_edu;Y25-34;ITH2;2019;42.1;;
Vocational_edu;Y25-34;ITH2;2020;39.1;;
Vocational_edu;Y25-34;ITH2;2021;36.2;;
Vocational_edu;Y25-34;ITH2;2022;42.1;;
Vocational_edu;Y25-34;ITH3;2014;44.1;;
Vocational_edu;Y25-34;ITH3;2015;43.4;;
Vocational_edu;Y25-34;ITH3;2016;41.6;;
Vocational_edu;Y25-34;ITH3;2017;42.1;;
Vocational_edu;Y25-34;ITH3;2018;41.4;;
Vocational_edu;Y25-34;ITH3;2019;39.9;;
Vocational_edu;Y25-34;ITH3;2020;40.7;;
Vocational_edu;Y25-34;ITH3;2021;37.4;;
Vocational_edu;Y25-34;ITH3;2022;41.9;;
Vocational_edu;Y25-34;ITH4;2014;39.2;;
Vocational_edu;Y25-34;ITH4;2015;42.9;;
Vocational_edu;Y25-34;ITH4;2016;44.1;;
Vocational_edu;Y25-34;ITH4;2017;39.5;;
Vocational_edu;Y25-34;ITH4;2018;36.5;;
Vocational_edu;Y25-34;ITH4;2019;38.2;;
Vocational_edu;Y25-34;ITH4;2020;41.1;;
Vocational_edu;Y25-34;ITH4;2021;42.2;;
Vocational_edu;Y25-34;ITH4;2022;41.0;;
Vocational_edu;Y25-34;ITH5;2014;39.1;;
Vocational_edu;Y25-34;ITH5;2015;36.2;;
Vocational_edu;Y25-34;ITH5;2016;35.1;;
Vocational_edu;Y25-34;ITH5;2017;36.3;;
Vocational_edu;Y25-34;ITH5;2018;35.4;;
Vocational_edu;Y25-34;ITH5;2019;36.4;;
Vocational_edu;Y25-34;ITH5;2020;35.4;;
Vocational_edu;Y25-34;ITH5;2021;36.3;;
Vocational_edu;Y25-34;ITH5;2022;36.5;;
Vocational_edu;Y25-34;ITI;2014;36.2;;
Vocational_edu;Y25-34;ITI;2015;35.7;;
Vocational_edu;Y25-34;ITI;2016;34.1;;
Vocational_edu;Y25-34;ITI;2017;33.5;;
Vocational_edu;Y25-34;ITI;2018;32.8;;
Vocational_edu;Y25-34;ITI;2019;32.3;;
Vocational_edu;Y25-34;ITI;2020;32.9;;
Vocational_edu;Y25-34;ITI;2021;34.5;;
Vocational_edu;Y25-34;ITI;2022;31.7;;
Vocational_edu;Y25-34;ITI1;2014;35.2;;
Vocational_edu;Y25-34;ITI1;2015;34.0;;
Vocational_edu;Y25-34;ITI1;2016;33.9;;
Vocational_edu;Y25-34;ITI1;2017;33.1;;
Vocational_edu;Y25-34;ITI1;2018;33.0;;
Vocational_edu;Y25-34;ITI1;2019;33.4;;
Vocational_edu;Y25-34;ITI1;2020;33.7;;
Vocational_edu;Y25-34;ITI1;2021;35.5;;
Vocational_edu;Y25-34;ITI1;2022;32.9;;
Vocational_edu;Y25-34;ITI2;2014;38.3;;
Vocational_edu;Y25-34;ITI2;2015;37.7;;
Vocational_edu;Y25-34;ITI2;2016;37.4;;
Vocational_edu;Y25-34;ITI2;2017;34.0;;
Vocational_edu;Y25-34;ITI2;2018;35.7;;
Vocational_edu;Y25-34;ITI2;2019;37.3;;
Vocational_edu;Y25-34;ITI2;2020;38.4;;
Vocational_edu;Y25-34;ITI2;2021;38.4;;
Vocational_edu;Y25-34;ITI2;2022;36.0;;
Vocational_edu;Y25-34;ITI3;2014;42.0;;
Vocational_edu;Y25-34;ITI3;2015;40.7;;
Vocational_edu;Y25-34;ITI3;2016;37.7;;
Vocational_edu;Y25-34;ITI3;2017;37.5;;
Vocational_edu;Y25-34;ITI3;2018;39.0;;
Vocational_edu;Y25-34;ITI3;2019;38.4;;
Vocational_edu;Y25-34;ITI3;2020;37.6;;
Vocational_edu;Y25-34;ITI3;2021;40.0;;
Vocational_edu;Y25-34;ITI3;2022;37.3;;
Vocational_edu;Y25-34;ITI4;2014;35.0;;
Vocational_edu;Y25-34;ITI4;2015;35.1;;
Vocational_edu;Y25-34;ITI4;2016;32.9;;
Vocational_edu;Y25-34;ITI4;2017;32.7;;
Vocational_edu;Y25-34;ITI4;2018;30.8;;
Vocational_edu;Y25-34;ITI4;2019;29.5;;
Vocational_edu;Y25-34;ITI4;2020;30.4;;
Vocational_edu;Y25-34;ITI4;2021;31.9;;
Vocational_edu;Y25-34;ITI4;2022;29.0;;
Vocational_edu;Y25-34;LT;2014;20.3;;
Vocational_edu;Y25-34;LT;2015;17.9;;
Vocational_edu;Y25-34;LT;2016;19.6;;
Vocational_edu;Y25-34;LT;2017;20.3;;
Vocational_edu;Y25-34;LT;2018;19.4;;
Vocational_edu;Y25-34;LT;2019;19.4;;
Vocational_edu;Y25-34;LT;2020;20.0;;
Vocational_edu;Y25-34;LT;2021;19.1;;
Vocational_edu;Y25-34;LT;2022;19.2;;
Vocational_edu;Y25-34;LT0;2014;20.3;;
Vocational_edu;Y25-34;LT0;2015;17.9;;
Vocational_edu;Y25-34;LT0;2016;19.6;;
Vocational_edu;Y25-34;LT0;2017;20.3;;
Vocational_edu;Y25-34;LT0;2018;19.4;;
Vocational_edu;Y25-34;LT0;2019;19.4;;
Vocational_edu;Y25-34;LT0;2020;20.0;;
Vocational_edu;Y25-34;LT0;2021;19.1;;
Vocational_edu;Y25-34;LT0;2022;19.2;;
Vocational_edu;Y25-34;LT01;2014;10.9;;
Vocational_edu;Y25-34;LT01;2015;9.4;;
Vocational_edu;Y25-34;LT01;2016;10.8;;
Vocational_edu;Y25-34;LT01;2017;12.8;;
Vocational_edu;Y25-34;LT01;2018;10.2;;
Vocational_edu;Y25-34;LT01;2019;9.4;;
Vocational_edu;Y25-34;LT01;2020;10.6;;
Vocational_edu;Y25-34;LT01;2021;8.6;;
Vocational_edu;Y25-34;LT01;2022;10.0;;
Vocational_edu;Y25-34;LT02;2014;24.3;;
Vocational_edu;Y25-34;LT02;2015;21.7;;
Vocational_edu;Y25-34;LT02;2016;23.5;;
Vocational_edu;Y25-34;LT02;2017;23.9;;
Vocational_edu;Y25-34;LT02;2018;24.0;;
Vocational_edu;Y25-34;LT02;2019;24.7;;
Vocational_edu;Y25-34;LT02;2020;25.1;;
Vocational_edu;Y25-34;LT02;2021;24.6;;
Vocational_edu;Y25-34;LT02;2022;24.0;;
Vocational_edu;Y25-34;LU;2014;8.3;;
Vocational_edu;Y25-34;LU;2015;4.8;;
Vocational_edu;Y25-34;LU;2016;5.4;;
Vocational_edu;Y25-34;LU;2017;5.7;;
Vocational_edu;Y25-34;LU;2018;6.1;;
Vocational_edu;Y25-34;LU;2019;4.1;;
Vocational_edu;Y25-34;LU;2020;2.6;;
Vocational_edu;Y25-34;LU;2021;26.4;;
Vocational_edu;Y25-34;LU;2022;27.6;;
Vocational_edu;Y25-34;LU0;2014;8.3;;
Vocational_edu;Y25-34;LU0;2015;4.8;;
Vocational_edu;Y25-34;LU0;2016;5.4;;
Vocational_edu;Y25-34;LU0;2017;5.7;;
Vocational_edu;Y25-34;LU0;2018;6.1;;
Vocational_edu;Y25-34;LU0;2019;4.1;;
Vocational_edu;Y25-34;LU0;2020;2.6;;
Vocational_edu;Y25-34;LU0;2021;26.4;;
Vocational_edu;Y25-34;LU0;2022;27.6;;
Vocational_edu;Y25-34;LU00;2014;8.3;;
Vocational_edu;Y25-34;LU00;2015;4.8;;
Vocational_edu;Y25-34;LU00;2016;5.4;;
Vocational_edu;Y25-34;LU00;2017;5.7;;
Vocational_edu;Y25-34;LU00;2018;6.1;;
Vocational_edu;Y25-34;LU00;2019;4.1;;
Vocational_edu;Y25-34;LU00;2020;2.6;;
Vocational_edu;Y25-34;LU00;2021;26.4;;
Vocational_edu;Y25-34;LU00;2022;27.6;;
Vocational_edu;Y25-34;LV;2014;20.3;;
Vocational_edu;Y25-34;LV;2015;22.6;;
Vocational_edu;Y25-34;LV;2016;20.8;;
Vocational_edu;Y25-34;LV;2017;19.8;;
Vocational_edu;Y25-34;LV;2018;20.7;;
Vocational_edu;Y25-34;LV;2019;21.5;;
Vocational_edu;Y25-34;LV;2020;21.4;;
Vocational_edu;Y25-34;LV;2021;22.5;;
Vocational_edu;Y25-34;LV;2022;22.7;;
Vocational_edu;Y25-34;LV0;2014;20.3;;
Vocational_edu;Y25-34;LV0;2015;22.6;;
Vocational_edu;Y25-34;LV0;2016;20.8;;
Vocational_edu;Y25-34;LV0;2017;19.8;;
Vocational_edu;Y25-34;LV0;2018;20.7;;
Vocational_edu;Y25-34;LV0;2019;21.5;;
Vocational_edu;Y25-34;LV0;2020;21.4;;
Vocational_edu;Y25-34;LV0;2021;22.5;;
Vocational_edu;Y25-34;LV0;2022;22.7;;
Vocational_edu;Y25-34;LV00;2014;20.3;;
Vocational_edu;Y25-34;LV00;2015;22.6;;
Vocational_edu;Y25-34;LV00;2016;20.8;;
Vocational_edu;Y25-34;LV00;2017;19.8;;
Vocational_edu;Y25-34;LV00;2018;20.7;;
Vocational_edu;Y25-34;LV00;2019;21.5;;
Vocational_edu;Y25-34;LV00;2020;21.4;;
Vocational_edu;Y25-34;LV00;2021;22.5;;
Vocational_edu;Y25-34;LV00;2022;22.7;;
Vocational_edu;Y25-34;ME;2014;51.7;;
Vocational_edu;Y25-34;ME;2015;51.6;;
Vocational_edu;Y25-34;ME;2016;50.7;;
Vocational_edu;Y25-34;ME;2017;50.7;;
Vocational_edu;Y25-34;ME;2018;52.2;;
Vocational_edu;Y25-34;ME;2019;47.7;;
Vocational_edu;Y25-34;ME;2020;45.6;;
Vocational_edu;Y25-34;ME0;2014;51.7;;
Vocational_edu;Y25-34;ME0;2015;51.6;;
Vocational_edu;Y25-34;ME0;2016;50.7;;
Vocational_edu;Y25-34;ME0;2017;50.7;;
Vocational_edu;Y25-34;ME0;2018;52.2;;
Vocational_edu;Y25-34;ME0;2019;47.7;;
Vocational_edu;Y25-34;ME0;2020;45.6;;
Vocational_edu;Y25-34;ME00;2014;51.7;;
Vocational_edu;Y25-34;ME00;2015;51.6;;
Vocational_edu;Y25-34;ME00;2016;50.7;;
Vocational_edu;Y25-34;ME00;2017;50.7;;
Vocational_edu;Y25-34;ME00;2018;52.2;;
Vocational_edu;Y25-34;ME00;2019;47.7;;
Vocational_edu;Y25-34;ME00;2020;45.6;;
Vocational_edu;Y25-34;MK;2014;;;
Vocational_edu;Y25-34;MK;2015;;;
Vocational_edu;Y25-34;MK;2016;36.7;;
Vocational_edu;Y25-34;MK;2017;36.7;;
Vocational_edu;Y25-34;MK;2018;35.7;;
Vocational_edu;Y25-34;MK;2019;36.0;;
Vocational_edu;Y25-34;MK;2020;35.1;;
Vocational_edu;Y25-34;MK0;2014;;;
Vocational_edu;Y25-34;MK0;2015;;;
Vocational_edu;Y25-34;MK0;2016;36.7;;
Vocational_edu;Y25-34;MK0;2017;36.7;;
Vocational_edu;Y25-34;MK0;2018;35.7;;
Vocational_edu;Y25-34;MK0;2019;36.0;;
Vocational_edu;Y25-34;MK0;2020;35.1;;
Vocational_edu;Y25-34;MK00;2014;;;
Vocational_edu;Y25-34;MK00;2015;;;
Vocational_edu;Y25-34;MK00;2016;36.7;;
Vocational_edu;Y25-34;MK00;2017;36.7;;
Vocational_edu;Y25-34;MK00;2018;35.7;;
Vocational_edu;Y25-34;MK00;2019;36.0;;
Vocational_edu;Y25-34;MK00;2020;35.1;;
Vocational_edu;Y25-34;MT;2014;13.8;;
Vocational_edu;Y25-34;MT;2015;14.8;;
Vocational_edu;Y25-34;MT;2016;14.5;;
Vocational_edu;Y25-34;MT;2017;14.6;;
Vocational_edu;Y25-34;MT;2018;13.0;;
Vocational_edu;Y25-34;MT;2019;13.5;;
Vocational_edu;Y25-34;MT;2020;14.6;;
Vocational_edu;Y25-34;MT;2021;16.2;;
Vocational_edu;Y25-34;MT;2022;16.6;;
Vocational_edu;Y25-34;MT0;2014;13.8;;
Vocational_edu;Y25-34;MT0;2015;14.8;;
Vocational_edu;Y25-34;MT0;2016;14.5;;
Vocational_edu;Y25-34;MT0;2017;14.6;;
Vocational_edu;Y25-34;MT0;2018;13.0;;
Vocational_edu;Y25-34;MT0;2019;13.5;;
Vocational_edu;Y25-34;MT0;2020;14.6;;
Vocational_edu;Y25-34;MT0;2021;16.2;;
Vocational_edu;Y25-34;MT0;2022;16.6;;
Vocational_edu;Y25-34;MT00;2014;13.8;;
Vocational_edu;Y25-34;MT00;2015;14.8;;
Vocational_edu;Y25-34;MT00;2016;14.5;;
Vocational_edu;Y25-34;MT00;2017;14.6;;
Vocational_edu;Y25-34;MT00;2018;13.0;;
Vocational_edu;Y25-34;MT00;2019;13.5;;
Vocational_edu;Y25-34;MT00;2020;14.6;;
Vocational_edu;Y25-34;MT00;2021;16.2;;
Vocational_edu;Y25-34;MT00;2022;16.6;;
Vocational_edu;Y25-34;NL;2014;34.3;;
Vocational_edu;Y25-34;NL;2015;33.8;;
Vocational_edu;Y25-34;NL;2016;34.0;;
Vocational_edu;Y25-34;NL;2017;33.4;;
Vocational_edu;Y25-34;NL;2018;31.8;;
Vocational_edu;Y25-34;NL;2019;30.8;;
Vocational_edu;Y25-34;NL;2020;29.5;;
Vocational_edu;Y25-34;NL;2021;26.5;;
Vocational_edu;Y25-34;NL;2022;26.2;;
Vocational_edu;Y25-34;NL1;2014;40.8;;
Vocational_edu;Y25-34;NL1;2015;41.9;;
Vocational_edu;Y25-34;NL1;2016;41.3;;
Vocational_edu;Y25-34;NL1;2017;42.3;;
Vocational_edu;Y25-34;NL1;2018;38.1;;
Vocational_edu;Y25-34;NL1;2019;37.4;;
Vocational_edu;Y25-34;NL1;2020;38.0;;
Vocational_edu;Y25-34;NL1;2021;32.5;;
Vocational_edu;Y25-34;NL1;2022;35.8;;
